지점,일시,강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),지면온도(°C)
108,2019-01-19 15:00,,1.7,200,48,1010.2,10.7
108,2019-01-19 16:00,,0.8,20,47,1009.8,8.2
108,2019-01-19 17:00,,1.2,270,48,1009.1,5.1
108,2019-01-19 18:00,,1.1,290,57,1008.8,-0.6
108,2019-01-19 19:00,,1.2,290,62,1008.7,-2.2
108,2019-01-19 20:00,,1.2,270,66,1008.5,-1.2
108,2019-01-19 21:00,,2.9,290,66,1008.4,-0.2
108,2019-01-19 22:00,,1.9,320,67,1008.2,0.1
108,2019-01-19 23:00,,1.8,320,67,1008.1,0.5
108,2019-01-20 0:00,,1.9,270,72,1008,0.7
108,2019-01-20 1:00,,2.5,290,76,1007.8,0
108,2019-01-20 2:00,,2,290,77,1007.5,-0.6
108,2019-01-20 3:00,,1.8,270,78,1007.7,-0.9
108,2019-01-20 4:00,,3.6,290,68,1008.2,-1.1
108,2019-01-20 5:00,,1.8,290,54,1008,-2.9
108,2019-01-20 6:00,,3.5,290,47,1008.9,-3.2
108,2019-01-20 7:00,,2.6,290,52,1009.4,-4
108,2019-01-20 8:00,,3.6,270,50,1010.6,-4.1
108,2019-01-20 9:00,,5.3,320,38,1011.5,-2.8
108,2019-01-20 10:00,,4.1,290,34,1012.1,1.5
108,2019-01-20 11:00,,3,290,30,1012.6,8
108,2019-01-20 12:00,,4.4,290,28,1012.3,11.3
108,2019-01-20 13:00,,4.6,270,26,1012,13.6
108,2019-01-20 14:00,,3.8,290,24,1011.7,14.2
108,2019-01-20 15:00,,3.1,290,20,1011.6,12.5
108,2019-01-20 16:00,,4.6,290,20,1011.7,6.6
108,2019-01-20 17:00,,4,290,21,1011.9,-0.8
108,2019-01-20 18:00,,2.9,290,24,1012.1,-3.3
108,2019-01-20 19:00,,3.2,290,29,1013.5,-3.8
108,2019-01-20 20:00,,2.5,290,31,1014,-4.5
108,2019-01-20 21:00,,4,320,33,1014.2,-5
108,2019-01-20 22:00,,1.8,320,36,1014.6,-5.7
108,2019-01-20 23:00,,1.8,290,38,1014.9,-6.2
108,2019-01-21 0:00,,1.6,270,40,1015.1,-6.4
108,2019-01-21 1:00,,1.8,270,42,1014.8,-6.6
108,2019-01-21 2:00,,0.4,0,43,1014.6,-7.2
108,2019-01-21 3:00,,0.1,0,47,1014.2,-7.6
108,2019-01-21 4:00,,1,320,46,1013.8,-7.8
108,2019-01-21 5:00,,0.1,0,51,1013.3,-7.8
108,2019-01-21 6:00,,0.3,0,52,1012.9,-7.8
108,2019-01-21 7:00,,0.8,20,54,1012.8,-8
108,2019-01-21 8:00,,1.2,50,54,1012.2,-7.4
108,2019-01-21 9:00,,0.9,20,49,1012.1,-2.6
108,2019-01-21 10:00,,0.9,50,47,1012,0.8
108,2019-01-21 11:00,,0.6,20,44,1012,2.2
108,2019-01-21 12:00,0,1.9,230,57,1011.2,1.4
108,2019-01-21 13:00,,2,200,77,1010.1,0.5
108,2019-01-21 14:00,,2.7,230,66,1008.6,2
108,2019-01-21 15:00,0,3.2,250,62,1008.4,1.8
108,2019-01-21 16:00,,4.2,250,58,1008.4,3.5
108,2019-01-21 17:00,,3.5,230,62,1008.1,1.6
108,2019-01-21 18:00,,2.2,230,64,1008.1,-0.5
108,2019-01-21 19:00,,1.8,270,67,1008.5,-1.8
108,2019-01-21 20:00,,2.4,270,64,1008.6,-1.9
108,2019-01-21 21:00,,3.3,270,64,1009,-2.1
108,2019-01-21 22:00,,1.5,290,68,1009.2,-3.2
108,2019-01-21 23:00,,0.6,270,69,1009.6,-4.3
108,2019-01-22 0:00,,0.9,270,67,1009.7,-5.3
108,2019-01-22 1:00,,1.3,320,69,1009.5,-5.7
108,2019-01-22 2:00,,1.2,320,68,1009.4,-6
108,2019-01-22 3:00,,0.9,290,68,1009.8,-6.3
108,2019-01-22 4:00,,0.4,0,71,1009.3,-6.5
108,2019-01-22 5:00,,0.2,0,71,1009.1,-6.6
108,2019-01-22 6:00,,1.1,20,73,1009,-6.6
108,2019-01-22 7:00,,1.2,20,74,1009.4,-6.5
108,2019-01-22 8:00,,0.9,20,77,1009.6,-6
108,2019-01-22 9:00,,1.5,50,69,1009.6,-3.4
108,2019-01-22 10:00,,1.1,20,60,1009.7,2.3
108,2019-01-22 11:00,,1.4,160,62,1009.9,6.6
108,2019-01-22 12:00,,2.1,230,52,1009.3,13.7
108,2019-01-22 13:00,,3.9,200,45,1008.4,14.2
108,2019-01-22 14:00,,3.5,250,46,1007.7,13.5
108,2019-01-22 15:00,,2.6,250,46,1007.7,9
108,2019-01-22 16:00,,3.5,230,46,1007.7,9.1
108,2019-01-22 17:00,,2.6,250,50,1007.7,2.3
108,2019-01-22 18:00,,2.6,270,52,1007.7,-0.8
108,2019-01-22 19:00,,2.1,200,63,1007.8,-1.4
108,2019-01-22 20:00,,1.5,270,68,1007.9,-1.9
108,2019-01-22 21:00,,1.8,230,67,1007.8,-2.1
108,2019-01-22 22:00,,1.4,250,67,1007.8,-2.4
108,2019-01-22 23:00,,1.6,270,68,1007.9,-2.7
108,2019-01-23 0:00,,2.2,270,69,1008.1,-2.6
108,2019-01-23 1:00,,0.5,250,73,1008,-3.6
108,2019-01-23 2:00,,1.1,270,76,1007.6,-3.8
108,2019-01-23 3:00,,0.6,270,80,1007.7,-4.3
108,2019-01-23 4:00,,0.9,270,83,1007.3,-4.1
108,2019-01-23 5:00,,0.7,270,86,1006.9,-4.5
108,2019-01-23 6:00,,0.9,320,85,1007.1,-4.4
108,2019-01-23 7:00,,0.8,320,88,1007.3,-4.9
108,2019-01-23 8:00,,1,290,88,1007.8,-4.6
108,2019-01-23 9:00,,0.8,270,85,1008.3,-2.1
108,2019-01-23 10:00,,1.3,270,75,1009,3.3
108,2019-01-23 11:00,,2.7,270,62,1009.6,9.3
108,2019-01-23 12:00,,3.9,290,40,1009.5,13.1
108,2019-01-23 13:00,,3.3,290,26,1009.1,16
108,2019-01-23 14:00,,3.7,320,22,1008.8,17.2
108,2019-01-23 15:00,,4.1,270,22,1008.9,14.4
108,2019-01-23 16:00,,3.2,290,22,1009.1,10.1
108,2019-01-23 17:00,,2.8,290,20,1009.5,2.2
108,2019-01-23 18:00,,3.7,290,18,1010.1,-1.1
108,2019-01-23 19:00,,2.7,320,23,1010.9,-2.1
108,2019-01-23 20:00,,2.3,360,27,1011.8,-2.4
108,2019-01-23 21:00,,3,340,30,1012.1,-3
108,2019-01-23 22:00,,2.7,340,31,1012.2,-3.5
108,2019-01-23 23:00,,3.4,290,31,1012.5,-4
108,2019-01-24 0:00,,2.9,290,31,1012.9,-4.3
108,2019-01-24 1:00,,2,270,35,1012.9,-5.1
108,2019-01-24 2:00,,1.2,270,36,1013.2,-5.6
108,2019-01-24 3:00,,1.2,250,40,1013.6,-5.8
108,2019-01-24 4:00,,0.3,0,40,1013.4,-6.3
108,2019-01-24 5:00,,1.8,270,41,1013.2,-6.2
108,2019-01-24 6:00,,1.2,250,41,1013.3,-7.1
108,2019-01-24 7:00,,1.7,290,43,1013.7,-6.9
108,2019-01-24 8:00,,1.7,270,43,1014.4,-6.7
108,2019-01-24 9:00,,0.4,0,34,1014.4,-4.7
108,2019-01-24 10:00,,0.8,230,31,1015,2.9
108,2019-01-24 11:00,,1.8,180,23,1014.9,10.1
108,2019-01-24 12:00,,1.7,200,20,1014.6,14.6
108,2019-01-24 13:00,,2.9,180,17,1013.7,17
108,2019-01-24 14:00,,2.4,270,14,1013.1,17.7
108,2019-01-24 15:00,,3,200,15,1012.8,15
108,2019-01-24 16:00,,3.2,270,13,1013.2,9.9
108,2019-01-24 17:00,,2.9,270,19,1013.3,1.6
108,2019-01-24 18:00,,1.5,290,28,1013.3,-1.6
108,2019-01-24 19:00,,1.3,290,28,1013.7,-2.6
108,2019-01-24 20:00,,1.8,290,39,1014,-3
108,2019-01-24 21:00,,1.8,290,48,1013.6,-3.7
108,2019-01-24 22:00,,1.6,290,48,1014,-4.1
108,2019-01-24 23:00,,1.3,320,51,1014,-4.6
108,2019-01-25 0:00,,1.2,320,53,1014,-4.5
108,2019-01-25 1:00,,1.3,290,56,1013.7,-4.8
108,2019-01-25 2:00,,0.9,290,54,1014,-4.7
108,2019-01-25 3:00,,1.8,320,44,1013.9,-4.1
108,2019-01-25 4:00,,1.9,290,35,1013.3,-4.7
108,2019-01-25 5:00,,2.3,290,35,1013.2,-4.5
108,2019-01-25 6:00,,2.2,270,30,1013.1,-5.5
108,2019-01-25 7:00,,1.5,290,29,1013.2,-6.1
108,2019-01-25 8:00,,1.5,290,32,1013.2,-6
108,2019-01-25 9:00,,1.5,290,30,1013.5,-3.8
108,2019-01-25 10:00,,2.7,320,26,1013.4,2.6
108,2019-01-25 11:00,,3,290,26,1013.4,9.3
108,2019-01-25 12:00,,3.6,290,25,1013,13.3
108,2019-01-25 13:00,,4.9,320,24,1012.3,14
108,2019-01-25 14:00,,3.8,290,22,1011.7,14.7
108,2019-01-25 15:00,,3.8,290,20,1011.4,12.1
108,2019-01-25 16:00,,3.7,320,19,1011.5,6.8
108,2019-01-25 17:00,,3.8,320,19,1011.8,-0.3
108,2019-01-25 18:00,,2.3,290,23,1012.5,-2.7
108,2019-01-25 19:00,,2.5,290,25,1013.2,-3.4
108,2019-01-25 20:00,,2.7,340,23,1013.7,-3.8
108,2019-01-25 21:00,,3,340,24,1014.2,-4.2
108,2019-01-25 22:00,,1.5,340,27,1014.8,-4.8
108,2019-01-25 23:00,,1.6,340,26,1015,-5.2
108,2019-01-26 0:00,,3.1,320,25,1015.2,-5.4
108,2019-01-26 1:00,,2.4,320,28,1015.4,-5.8
108,2019-01-26 2:00,,1.1,180,30,1015.6,-6.5
108,2019-01-26 3:00,,1.8,360,32,1016.1,-6.6
108,2019-01-26 4:00,,2.2,290,32,1015.8,-6.7
108,2019-01-26 5:00,,1.1,290,33,1016.1,-7.1
108,2019-01-26 6:00,,4.3,320,34,1016.3,-7.1
108,2019-01-26 7:00,,3.8,340,33,1017,-7
108,2019-01-26 8:00,,2.7,290,36,1018,-7.2
108,2019-01-26 9:00,,2.8,340,32,1018.8,-5.3
108,2019-01-26 10:00,,2.1,340,30,1019.1,1.7
108,2019-01-26 11:00,,1.5,270,25,1018.7,9.1
108,2019-01-26 12:00,,2.8,270,25,1018.3,12.6
108,2019-01-26 13:00,,2.5,340,25,1017.5,14.9
108,2019-01-26 14:00,,2.7,320,24,1016.9,15
108,2019-01-26 15:00,,1.6,320,20,1016.5,13.5
108,2019-01-26 16:00,,3.4,320,23,1016.9,8
108,2019-01-26 17:00,,2.7,270,24,1016.8,-0.2
108,2019-01-26 18:00,,2.7,270,27,1017.1,-2.4
108,2019-01-26 19:00,,1.4,270,29,1017.3,-3.3
108,2019-01-26 20:00,,1.6,320,32,1017.9,-4
108,2019-01-26 21:00,,2.8,340,34,1018.1,-3.9
108,2019-01-26 22:00,,3.3,290,37,1018.3,-4.3
108,2019-01-26 23:00,,2.2,320,40,1018.5,-4.7
108,2019-01-27 0:00,,1.9,270,43,1018.8,-5.1
108,2019-01-27 1:00,,1.1,290,47,1018.9,-5.9
108,2019-01-27 2:00,,1.8,270,52,1018.8,-6.3
108,2019-01-27 3:00,,0.7,320,52,1018.8,-6.7
108,2019-01-27 4:00,,1,290,53,1018.9,-7.4
108,2019-01-27 5:00,,1.4,270,54,1019.1,-7.5
108,2019-01-27 6:00,,0.6,20,55,1018.8,-7.8
108,2019-01-27 7:00,,0.5,360,54,1019.3,-8.2
108,2019-01-27 8:00,,1.1,20,56,1019.3,-7.9
108,2019-01-27 9:00,,1.2,20,48,1019.6,-5.3
108,2019-01-27 10:00,,1.2,70,41,1019.7,2.4
108,2019-01-27 11:00,,1.1,140,35,1019.3,9.5
108,2019-01-27 12:00,,2.7,180,30,1018.5,13.8
108,2019-01-27 13:00,,2.9,230,32,1017.3,13.8
108,2019-01-27 14:00,,2.9,230,37,1016.2,13
108,2019-01-27 15:00,,2.5,270,43,1015.1,10.3
108,2019-01-27 16:00,,2.5,230,48,1014.5,5.9
108,2019-01-27 17:00,,2.1,200,56,1014.2,2.8
108,2019-01-27 18:00,,2,230,59,1013.6,0.6
108,2019-01-27 19:00,,2.5,270,61,1013.3,0.2
108,2019-01-27 20:00,,2.8,230,61,1012.4,-0.1
108,2019-01-27 21:00,,2.8,230,63,1012.2,0
108,2019-01-27 22:00,,1.9,230,67,1011.6,0.3
108,2019-01-27 23:00,,2.2,230,69,1011,-0.1
108,2019-01-28 0:00,,1.1,230,70,1010.4,0.1
108,2019-01-28 1:00,,1.5,200,69,1010,0.3
108,2019-01-28 2:00,,2.6,230,76,1009.5,0.4
108,2019-01-28 3:00,0,1.7,250,78,1009.3,-1.3
108,2019-01-28 4:00,,2.3,250,73,1008.4,-0.7
108,2019-01-28 5:00,,2.4,250,73,1008.1,-0.3
108,2019-01-28 6:00,,1.4,250,70,1008,-0.6
108,2019-01-28 7:00,,2.7,270,67,1008.4,-1.5
108,2019-01-28 8:00,,3.7,290,69,1009.3,-1.6
108,2019-01-28 9:00,,3,290,54,1010.5,-1
108,2019-01-28 10:00,,5.6,290,30,1011.6,2.3
108,2019-01-28 11:00,,5.2,320,24,1011.8,7.5
108,2019-01-28 12:00,,5.1,290,21,1011.5,12.5
108,2019-01-28 13:00,,4.5,320,21,1011.3,14.9
108,2019-01-28 14:00,,4.3,290,20,1011.2,15.1
108,2019-01-28 15:00,,3.8,290,18,1010.8,13.6
108,2019-01-28 16:00,,4.4,320,18,1011.5,9.1
108,2019-01-28 17:00,,4,290,18,1012.2,2.1
108,2019-01-28 18:00,,3.3,290,22,1012.9,-1.4
108,2019-01-28 19:00,,2.9,320,25,1013.7,-2.1
108,2019-01-28 20:00,,5.4,340,28,1014.2,-2.5
108,2019-01-28 21:00,,2.9,340,29,1014.6,-3.1
108,2019-01-28 22:00,,1.2,110,31,1015.3,-3.8
108,2019-01-28 23:00,,2.8,340,28,1015.6,-3.9
108,2019-01-29 0:00,,1.7,290,31,1015.5,-4.6
108,2019-01-29 1:00,,1.9,290,31,1015.3,-5
108,2019-01-29 2:00,,1,320,32,1015.6,-5.7
108,2019-01-29 3:00,,1.8,290,34,1016.7,-5.8
108,2019-01-29 4:00,,1.4,270,37,1017.3,-6
108,2019-01-29 5:00,,1.2,340,37,1017.2,-6.3
108,2019-01-29 6:00,,0.8,360,39,1017.6,-6.6
108,2019-01-29 7:00,,1.5,50,43,1017.4,-6.5
108,2019-01-29 8:00,,1,50,43,1017.6,-6.3
108,2019-01-29 9:00,,1.1,70,36,1017.9,-4.1
108,2019-01-29 10:00,,0.9,140,29,1017.8,2.5
108,2019-01-29 11:00,,0.9,180,26,1018.6,9.1
108,2019-01-29 12:00,,1.4,230,24,1018.2,13.8
108,2019-01-29 13:00,,2.1,340,23,1017.4,16.6
108,2019-01-29 14:00,,1.4,250,19,1016.6,16.5
108,2019-01-29 15:00,,1.6,290,20,1016.1,13.9
108,2019-01-29 16:00,,1.6,200,18,1015.6,10.1
108,2019-01-29 17:00,,2.5,290,23,1015.3,2.5
108,2019-01-29 18:00,,2.6,290,34,1016.2,-0.8
108,2019-01-29 19:00,,2.3,320,45,1016.3,-1.6
108,2019-01-29 20:00,,1.3,290,48,1016.2,-2.5
108,2019-01-29 21:00,,0.6,360,48,1015.8,-2.8
108,2019-01-29 22:00,,0.9,290,45,1016.5,-3
108,2019-01-29 23:00,,1.4,290,48,1016.6,-2.6
108,2019-01-30 0:00,,1.7,270,49,1017,-2.2
108,2019-01-30 1:00,,1.5,290,49,1016.9,-1.6
108,2019-01-30 2:00,,1,270,51,1017,-2
108,2019-01-30 3:00,,0.5,360,49,1017.5,-2
108,2019-01-30 4:00,,0.7,360,48,1016.9,-3.1
108,2019-01-30 5:00,,0.4,0,48,1016.6,-3.8
108,2019-01-30 6:00,,0.4,0,51,1016.3,-3.6
108,2019-01-30 7:00,,1.1,20,54,1015.6,-4.3
108,2019-01-30 8:00,,0.8,20,52,1016.2,-4.4
108,2019-01-30 9:00,,0.5,20,45,1016.8,-2.1
108,2019-01-30 10:00,,0.5,50,40,1016.8,3
108,2019-01-30 11:00,,1.9,180,41,1017,7.5
108,2019-01-30 12:00,,2.3,320,47,1016.1,10.2
108,2019-01-30 13:00,,1.4,290,43,1014.8,11.4
108,2019-01-30 14:00,,2.8,320,44,1013.4,12.7
108,2019-01-30 15:00,,3.3,320,41,1013,11.4
108,2019-01-30 16:00,,2.5,290,40,1013.2,8.3
108,2019-01-30 17:00,,2.9,270,55,1013.7,3.7
108,2019-01-30 18:00,,2.2,270,63,1013.7,1
108,2019-01-30 19:00,,1.7,270,67,1013.2,-0.2
108,2019-01-30 20:00,,1.2,290,69,1013.3,-0.8
108,2019-01-30 21:00,,1.4,290,70,1013.5,-1.1
108,2019-01-30 22:00,,1.8,320,74,1013.2,-0.6
108,2019-01-30 23:00,,1.8,290,74,1012.4,-0.3
108,2019-01-31 0:00,,3.2,340,71,1012.1,-0.2
108,2019-01-31 1:00,,3.3,290,69,1011.5,-0.2
108,2019-01-31 2:00,,3.1,290,63,1011.2,-0.3
108,2019-01-31 3:00,,1.9,320,55,1010.7,-0.5
108,2019-01-31 4:00,,2,290,41,1011,-0.7
108,2019-01-31 5:00,,1.9,320,40,1010.2,-0.8
108,2019-01-31 6:00,,3.3,290,35,1010.1,-0.9
108,2019-01-31 7:00,,3.2,320,32,1010,-1.1
108,2019-01-31 8:00,,3.1,290,29,1010.2,-1.2
108,2019-01-31 9:00,,2.7,290,27,1010.4,-0.8
108,2019-01-31 10:00,,3.2,290,25,1010.3,-0.2
108,2019-01-31 11:00,,2.9,290,23,1010.5,0.6
108,2019-01-31 12:00,,3.3,320,23,1009.9,0.8
108,2019-01-31 13:00,,2.7,290,22,1009.3,2.6
108,2019-01-31 14:00,,2.5,290,20,1008.7,6.2
108,2019-01-31 15:00,,2.3,290,18,1008.5,7.9
108,2019-01-31 16:00,,3,270,18,1009,5.5
108,2019-01-31 17:00,,3,270,20,1009.1,0.8
108,2019-01-31 18:00,,3.8,270,19,1009.3,-1.7
108,2019-01-31 19:00,,4.3,270,21,1010.2,-3
108,2019-01-31 20:00,,3.6,290,21,1011.7,-3.8
108,2019-01-31 21:00,,3.1,290,23,1012.2,-4.2
108,2019-01-31 22:00,,3,320,28,1012.5,-4.8
108,2019-01-31 23:00,,3.8,320,30,1012.3,-5.3
108,2019-02-01 0:00,,2.3,290,32,1012.8,-5.7
108,2019-02-01 1:00,,1.5,290,33,1013.2,-6.2
108,2019-02-01 2:00,,1.6,270,37,1013.5,-6.5
108,2019-02-01 3:00,,0.9,320,39,1013.6,-7
108,2019-02-01 4:00,,0.7,20,41,1013.4,-7.1
108,2019-02-01 5:00,,0.4,0,43,1013.3,-7.1
108,2019-02-01 6:00,,0.4,0,47,1013.2,-7.4
108,2019-02-01 7:00,,0.1,0,50,1013.3,-7.7
108,2019-02-01 8:00,,0.7,320,48,1013.7,-7.4
108,2019-02-01 9:00,,0.4,0,40,1013.9,-5.4
108,2019-02-01 10:00,,1.4,180,33,1013.9,1.2
108,2019-02-01 11:00,,1.6,270,29,1014.2,7
108,2019-02-01 12:00,,3.6,270,33,1014,10.5
108,2019-02-01 13:00,,4,290,35,1013.2,13.5
108,2019-02-01 14:00,,3.8,270,42,1012.6,6.7
108,2019-02-01 15:00,,3.7,270,44,1012.3,5.1
108,2019-02-01 16:00,,3.1,270,50,1012.4,3
108,2019-02-01 17:00,,2.8,250,54,1012.2,1.7
108,2019-02-01 18:00,0,2,230,62,1012,0.1
108,2019-02-01 19:00,,1.3,270,79,1012.4,-0.4
108,2019-02-01 20:00,,1.3,270,62,1012,-0.9
108,2019-02-01 21:00,0.3,1.7,250,57,1012.3,-0.7
108,2019-02-01 22:00,,1.8,270,55,1012.1,-1.7
108,2019-02-01 23:00,,1.4,270,56,1012.6,-2.3
108,2019-02-02 0:00,,0.7,270,59,1012.5,-2.9
108,2019-02-02 1:00,,0.9,230,59,1012.9,-3.3
108,2019-02-02 2:00,,0.1,0,65,1012.7,-3.9
108,2019-02-02 3:00,,0.5,70,67,1013.1,-4.1
108,2019-02-02 4:00,,1.1,50,73,1012.8,-4
108,2019-02-02 5:00,,1,70,76,1012.8,-3
108,2019-02-02 6:00,,1.3,70,73,1012.5,-2.1
108,2019-02-02 7:00,,0.9,50,69,1012.5,-1.5
108,2019-02-02 8:00,,1.2,70,67,1012.6,-1.3
108,2019-02-02 9:00,,1.2,70,65,1012.8,-0.9
108,2019-02-02 10:00,,1.3,70,63,1012.9,-0.2
108,2019-02-02 11:00,,1,70,61,1013.2,0.3
108,2019-02-02 12:00,,1.5,70,59,1013,2
108,2019-02-02 13:00,,1.1,70,55,1012,3.2
108,2019-02-02 14:00,,1.1,70,53,1011.1,4
108,2019-02-02 15:00,,1,70,51,1011,4.3
108,2019-02-02 16:00,,1.5,90,47,1010,6.2
108,2019-02-02 17:00,,0.9,70,49,1010.4,1.8
108,2019-02-02 18:00,,1.1,50,57,1009.7,-1.5
108,2019-02-02 19:00,,0.9,50,56,1009.4,-0.1
108,2019-02-02 20:00,,1.1,20,55,1010.1,-0.1
108,2019-02-02 21:00,,0.4,0,55,1009.4,0
108,2019-02-02 22:00,,1.4,90,55,1009.1,0.2
108,2019-02-02 23:00,,1.6,90,54,1008.7,0.5
108,2019-02-03 0:00,0,1.5,90,53,1008.2,0.8
108,2019-02-03 1:00,,1.6,70,58,1007.6,0.6
108,2019-02-03 2:00,,1.1,90,71,1007.2,0.7
108,2019-02-03 3:00,0.5,1.9,90,82,1005.8,0.8
108,2019-02-03 4:00,,1.8,90,87,1004.3,0.9
108,2019-02-03 5:00,,2,110,94,1003,1.1
108,2019-02-03 6:00,3.5,1.9,90,95,1002,1.2
108,2019-02-03 7:00,,2,90,95,1001.1,1.4
108,2019-02-03 8:00,,1.4,90,95,1000.5,1.6
108,2019-02-03 9:00,5,1.4,90,95,1000.4,2
108,2019-02-03 10:00,,1.2,90,96,999.5,2.6
108,2019-02-03 11:00,,1.1,90,96,999.5,2.8
108,2019-02-03 12:00,3.5,0.6,110,96,999.2,3.1
108,2019-02-03 13:00,,0.5,70,96,998.2,3.3
108,2019-02-03 14:00,,0.2,0,97,997.8,3.2
108,2019-02-03 15:00,1,0.4,0,97,998,3.6
108,2019-02-03 16:00,,1.1,290,97,998.4,3.5
108,2019-02-03 17:00,,2.5,290,97,999.1,3.2
108,2019-02-03 18:00,1,2.1,290,97,1000.6,2.9
108,2019-02-03 19:00,,2.5,290,97,1001.6,2.8
108,2019-02-03 20:00,,2.8,290,96,1002.9,2.6
108,2019-02-03 21:00,1.5,2.4,270,95,1003.9,2.5
108,2019-02-03 22:00,,2.7,270,93,1005.6,2.2
108,2019-02-03 23:00,,2.6,270,88,1006.6,1.8
108,2019-02-04 0:00,,2.2,250,86,1007.8,0.2
108,2019-02-04 1:00,,3.2,290,55,1009.4,0
108,2019-02-04 2:00,,2.7,320,51,1010.7,-0.1
108,2019-02-04 3:00,,1.9,290,53,1012,-0.6
108,2019-02-04 4:00,,1.6,270,51,1012.4,-1.2
108,2019-02-04 5:00,,1.1,270,49,1012.9,-1.8
108,2019-02-04 6:00,,1.5,250,47,1013.6,-2.4
108,2019-02-04 7:00,,1.7,290,46,1014.2,-2.8
108,2019-02-04 8:00,,1.2,320,49,1015.3,-3.1
108,2019-02-04 9:00,,2.1,290,47,1016.6,-2.1
108,2019-02-04 10:00,,2.4,320,43,1017,-0.1
108,2019-02-04 11:00,,2.2,290,34,1017.1,2.1
108,2019-02-04 12:00,,3.3,290,26,1016.9,6.8
108,2019-02-04 13:00,,2.7,320,23,1015.6,10
108,2019-02-04 14:00,,2.7,320,19,1015.1,12.2
108,2019-02-04 15:00,,2.9,250,21,1014.8,8.8
108,2019-02-04 16:00,,1.7,320,19,1014.4,6.5
108,2019-02-04 17:00,,1.9,320,28,1014.2,2.4
108,2019-02-04 18:00,,2.5,320,33,1014.2,0
108,2019-02-04 19:00,,2.3,290,39,1014.6,0
108,2019-02-04 20:00,,1.5,270,44,1014.9,-0.1
108,2019-02-04 21:00,,1.1,270,46,1014.7,-0.6
108,2019-02-04 22:00,,0.6,20,51,1014.9,-1.1
108,2019-02-04 23:00,,0.9,290,52,1015.2,-1.6
108,2019-02-05 0:00,,0.1,0,50,1015,-2
108,2019-02-05 1:00,,0.6,320,53,1015,-2.4
108,2019-02-05 2:00,,0.4,0,48,1015,-2.8
108,2019-02-05 3:00,,0.8,50,54,1015.1,-3
108,2019-02-05 4:00,,0.8,50,56,1014.5,-3.2
108,2019-02-05 5:00,,1.1,50,59,1014,-3.4
108,2019-02-05 6:00,,0.9,70,56,1013.3,-2
108,2019-02-05 7:00,,1.3,70,52,1012.7,-2.2
108,2019-02-05 8:00,,1.1,70,45,1012.6,-2.5
108,2019-02-05 9:00,,1.3,90,44,1012.7,-1.4
108,2019-02-05 10:00,,1.3,50,39,1012.9,-0.1
108,2019-02-05 11:00,,1.3,110,34,1012.8,3.4
108,2019-02-05 12:00,,1,140,28,1011.8,8.8
108,2019-02-05 13:00,,1.5,70,24,1010.5,11.9
108,2019-02-05 14:00,,1.1,230,18,1009.5,13.1
108,2019-02-05 15:00,,2.3,200,19,1008.7,11.8
108,2019-02-05 16:00,,2.2,270,17,1008.3,7.7
108,2019-02-05 17:00,,1.2,250,18,1007.9,4.7
108,2019-02-05 18:00,,0.7,230,22,1007.7,1.5
108,2019-02-05 19:00,,0,0,28,1007.8,0
108,2019-02-05 20:00,,0.6,290,33,1008,0
108,2019-02-05 21:00,,0.7,290,35,1008,0
108,2019-02-05 22:00,,0.2,0,36,1007.6,-0.1
108,2019-02-05 23:00,,1.4,50,41,1007.9,-0.3
108,2019-02-06 0:00,,0.3,0,39,1007.5,-0.6
108,2019-02-06 1:00,,0.7,320,47,1007.7,-0.9
108,2019-02-06 2:00,,1.4,20,50,1007.5,-1.2
108,2019-02-06 3:00,,1.3,20,56,1007.6,-1.5
108,2019-02-06 4:00,,0.8,20,51,1007.2,-1.2
108,2019-02-06 5:00,,1.1,20,54,1006.8,-0.8
108,2019-02-06 6:00,,1.2,50,53,1006.7,-1.1
108,2019-02-06 7:00,,1.5,50,55,1005.7,-1.3
108,2019-02-06 8:00,,1.3,90,46,1004.7,-1.6
108,2019-02-06 9:00,,1,90,38,1005.3,-0.6
108,2019-02-06 10:00,,1.1,50,38,1006.3,0
108,2019-02-06 11:00,,0.8,20,36,1006.7,1.3
108,2019-02-06 12:00,,0.8,360,34,1005.9,6.9
108,2019-02-06 13:00,,1.1,200,46,1005,9
108,2019-02-06 14:00,,1.7,250,47,1004.6,8.7
108,2019-02-06 15:00,,2.6,200,52,1004.4,8.4
108,2019-02-06 16:00,,2.1,250,52,1004.6,7.6
108,2019-02-06 17:00,,1.6,230,52,1004.2,5.5
108,2019-02-06 18:00,,1.6,200,53,1004.3,4
108,2019-02-06 19:00,,1.8,230,56,1004.8,3.6
108,2019-02-06 20:00,,1.7,290,57,1004.7,3.6
108,2019-02-06 21:00,,2.3,290,71,1005,3.5
108,2019-02-06 22:00,,1.9,200,77,1005.3,3.8
108,2019-02-06 23:00,,1.7,200,80,1005.3,3.9
108,2019-02-07 0:00,,1.6,230,82,1005.3,3.9
108,2019-02-07 1:00,,1.9,290,85,1005.7,3.8
108,2019-02-07 2:00,,2.2,270,89,1006.1,3.6
108,2019-02-07 3:00,0,2.7,270,83,1006,3.2
108,2019-02-07 4:00,,3.1,270,89,1005.7,2.7
108,2019-02-07 5:00,,3.7,290,86,1005.9,1.7
108,2019-02-07 6:00,0.5,3.6,290,76,1007,0.6
108,2019-02-07 7:00,,3.5,290,74,1008.6,0.1
108,2019-02-07 8:00,,4.3,290,69,1010.1,0
